Date,Magnitude,Latitude,Longitude,UTM-x-coordinate,UTM-y-coordinate,Depth,Phase,Center-th,Center-en,Severity-level,Fname,Fid,DateNoTime,RangeDay,Start
2008-01-17 03:37:00,3.1,19.63,99.56,558715,2170634,-,-,อ.แม่สรวย จ.เชียงราย,,2,PHA YAO,10,2008-01-17,16,2008-01-01
2008-03-02 03:23:00,2.5,18.994,99.971,602205,2100445,-,-,อ.ดอกคำใต้ จ.พะเยา,,1,PHA YAO,10,2008-03-02,61,
2008-08-29 23:13:00,2.7,18.681,99.868,591532,2065753,-,-,อ.งาว จ.ลำปาง,,1,PHA YAO,10,2008-08-29,241,
2009-05-08 19:08:00,1.7,18.586,99.48,550644,2055087,-,-,อ.แจ้ห่ม จ.ลำปาง,,1,PHA YAO,10,2009-05-08,493,
2009-06-25 00:08:43,2.7,19.51,99.57,559808,2157358,-,-,อ.แม่สรวย จ.เชียงราย,,1,PHA YAO,10,2009-06-25,541,
2009-08-09 22:48:28,2.0,19.33,99.53,555672,2137427,-,-,อ.เวียงป่าเป้า จ.เชียงราย,,1,PHA YAO,10,2009-08-09,586,
2009-10-16 12:10:32,2.5,19.36,99.54,556712,2140750,-,-,อ.เวียงป่าเป้า จ.เชียงราย,,1,PHA YAO,10,2009-10-16,654,
2010-02-23 18:23:49,2.3,19.5,99.58,560861,2156255,-,-,อ.เวียงป่าเป้า จ.เชียงราย,,1,PHA YAO,10,2010-02-23,784,
2010-04-16 13:13:02,1.7,18.84,99.95,600086,2083391,-,-,อ.งาว จ.ลำปาง,,1,PHA YAO,10,2010-04-16,836,
2010-07-15 13:02:45,2.6,19.53,99.65,568194,2159601,-,-,บ้านป่าหุ่ง อ.พาน จ.เชียงราย,,1,PHA YAO,10,2010-07-15,926,
2010-07-16 00:05:15,2.4,19.54,99.58,560846,2160682,-,-,ต.เจดีย์หลวง อ.แม่สรวย จ.เชียงราย,,1,PHA YAO,10,2010-07-16,927,
2010-08-29 08:19:04,3.3,19.57,99.63,566079,2164020,-,16,อ.พาน จ.เชียงราย,,2,PHA YAO,10,2010-08-29,971,
2011-03-28 20:47:00,3.4,19.55,99.59,561891,2161792,-,8,จ.เชียงราย ,,2,PHA YAO,10,2011-03-28,1182,
2011-07-17 07:40:10,2.2,19.51,99.58,560857,2157362,-,11,บ้านท่าก้อ อ.แม่สรวย จ.เชียงราย,,1,PHA YAO,10,2011-07-17,1293,
2011-07-17 07:42:00,2.0,19.52,99.57,559804,2158465,-,10,บ้านท่าก้อ อ.แม่สรวย จ.เชียงราย ,,1,PHA YAO,10,2011-07-17,1293,
2011-07-26 05:26:28,2.8,19.76,99.69,572287,2185070,-,12,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย,,1,PHA YAO,10,2011-07-26,1302,
2011-08-08 09:41:42,2.3,19.74,99.7,573344,2182861,-,9,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,,1,PHA YAO,10,2011-08-08,1315,
2012-03-16 23:32:26,2.7,19.36,99.52,554611,2140743,-,11,ต.เวียง  อ.เวียงป่าเป้า  จ.เชียงราย,Wiangpapao  Chiangrai,1,PHA YAO,10,2012-03-16,1536,
2012-05-12 09:57:21,2.4,19.47,99.71,574516,2152987,-,6,อ.พาน จ.เชียงราย,Phan Chiangrai,1,PHA YAO,10,2012-05-12,1593,
2012-08-24 21:26:02,1.5,19.17,99.64,567292,2119761,-,10,อ.วังเหนือ  จ.ลำปาง,"Amphoe Wang Nuea,Lampang",1,PHA YAO,10,2012-08-24,1697,
2012-10-04 16:56:27,1.7,19.55,99.54,556646,2161774,-,10,ต.เจดีย์หลวง อ.แม่สรวย จ.เชียงราย,"Chedi Luang, Mae Suai, Chiang Rai",1,PHA YAO,10,2012-10-04,1738,
2012-10-23 12:10:16,2.3,18.92,100.06,611623,2092310,-,12,ต.หนองหล่ม อ.ดอกคำใต้ จ.พะเยา,"Nong Lom, Dok Kham Tai, Phayao.",1,PHA YAO,10,2012-10-23,1757,
2013-04-19 12:12:47,1.7,18.83,99.92,596931,2082268,-,13,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",1,PHA YAO,10,2013-04-19,1935,
2013-04-21 01:01:28,1.7,18.78,99.89,593797,2076719,-,12,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",1,PHA YAO,10,2013-04-21,1937,
2013-04-21 01:09:15,3.1,18.82,99.88,592721,2081140,-,12,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",2,PHA YAO,10,2013-04-21,1937,
2013-04-21 02:43:03,2.5,18.82,99.86,590614,2081130,-,12,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",1,PHA YAO,10,2013-04-21,1937,
2013-04-21 03:52:24,1.7,18.8,99.86,590625,2078917,2,7,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",1,PHA YAO,10,2013-04-21,1937,
2013-04-21 07:43:38,1.6,18.79,99.83,587468,2077795,-,11,อ.งาว จ.ลำปาง,"Amphoe Ngao, Lampang",1,PHA YAO,10,2013-04-21,1937,
2013-05-10 21:26:30,1.9,19.46,99.64,567173,2151851,-,15,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiangrai",1,PHA YAO,10,2013-05-10,1956,
2013-07-31 20:42:01,3.7,19.29,99.84,588258,2133129,5,10,ต.แม่ปืม อ.เมือง จ.พะเยา,T.MaePeum A.Muang Payou,2,PHA YAO,10,2013-07-31,2038,
2013-07-31 21:19:44,2.5,19.29,99.82,586156,2133119,3,8,ต.บ้านใหม่ อ.เมือง จ.พะเยา,T.BanMai A.MaeJai Payou,1,PHA YAO,10,2013-07-31,2038,
2013-08-01 08:49:45,2.4,19.29,99.82,586156,2133119,-,7,ต.บ้านใหม่ อ.เมือง จ.พะเยา,T.BanMai A.MaeJai Payou,1,PHA YAO,10,2013-08-01,2039,
2013-08-16 11:13:27,2.3,19.3,99.82,586151,2134226,-,8,ต.บ้านใหม่ อ.เมืองพะเยา จ.พะเยา,"Banmai,Mueang Phayao ,Phayao.",1,PHA YAO,10,2013-08-16,2054,
2013-11-30 17:37:03,3.2,19.04,99.96,601019,2105529,-,10,ต.จำป่าหวาย อ.เมือง จ.พะเยา,"T. Cham Pa Wai, A.Muang ,Phayao",2,PHA YAO,10,2013-11-30,2160,
2014-01-11 10:21:24,2.5,19.54,99.61,563993,2160692,-,12,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",1,PHA YAO,10,2014-01-11,2202,
2014-02-05 03:55:18,2.1,18.87,99.55,557932,2086533,-,14,อ.แจ้ห่ม จ.ลำปาง ,"Amphoe Chae Hom,Lampang",1,PHA YAO,10,2014-02-05,2227,
2014-05-05 11:08:42,6.3,19.748,99.692,572502,2183743,7,8,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,"Tambon Dongmada ,Amphoe Mae Lao , Chiangrai",5,PHA YAO,10,2014-05-05,2316,
2014-05-05 11:19:37,5.1,19.707,99.714,574826,2179215,5,7,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",4,PHA YAO,10,2014-05-05,2316,
2014-05-05 11:22:18,4.6,19.73,99.65,568109,2181733,6,6,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 11:48:47,3.4,19.64,99.7,573390,2171795,9,12,อ.พาน จ.เชียงราย,"Amphoe Phan ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 11:50:40,3.7,19.73,99.67,570205,2181742,6,14,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:06:19,5.1,19.7,99.62,564978,2178402,5,10,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",4,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:25:05,4.4,19.72,99.6,562874,2180608,6,9,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:35:45,2.9,19.72,99.7,573353,2180648,5,11,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:37:23,2.7,19.59,99.73,576559,2166275,16,8,อ.พาน จ.เชียงราย,"Amphoe Phan ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:38:20,3.7,19.59,99.56,558729,2166207,5,7,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:42:46,3.9,19.69,99.73,576511,2177341,7,9,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:43:34,3.7,19.65,99.58,560804,2172854,6,9,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:45:41,3.3,19.57,99.75,578666,2164071,7,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:46:40,3.8,19.58,99.65,568173,2165134,6,8,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:49:23,4.2,19.72,99.71,574401,2180652,8,9,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:52:13,3.1,19.66,99.57,559752,2173957,4,7,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 12:58:26,3.6,19.76,99.65,568096,2185053,6,15,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:03:18,3.5,19.69,99.63,566030,2177299,6,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:04:45,4.5,19.67,99.74,577569,2175132,7,6,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:09:22,3.6,19.65,99.57,559756,2172851,8,7,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:11:08,3.8,19.58,99.61,563977,2165119,6,9,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:18:02,4.3,19.7,99.73,576507,2178448,7,14,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:23:07,3.5,19.72,99.69,572305,2180643,7,13,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:24:25,2.9,19.68,99.78,581757,2176258,7,10,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:34:29,4.7,19.69,99.65,568126,2177307,6,13,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:37:52,3.3,19.76,99.7,573335,2185074,7,7,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:42:10,3.7,19.64,99.72,575487,2171803,6,8,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:46:24,3.0,19.7,99.72,575458,2178443,6,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:50:12,3.6,19.74,99.7,573344,2182861,4,13,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 13:53:45,3.3,19.7,99.72,575458,2178443,5,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:08:20,3.8,19.75,99.68,571244,2183959,4,13,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:21:24,2.5,19.72,99.63,566018,2180619,9,6,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:25:33,2.8,19.6,99.58,560823,2167321,6,10,อ.แม่สรวย จ.เชียงราย,"Amphoe Maesuai , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:26:52,4.4,19.67,99.65,568135,2175094,7,18,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:32:57,3.5,19.74,99.67,570201,2182848,7,8,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:34:26,3.1,19.73,99.74,577540,2181772,5,10,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:36:17,2.9,19.66,99.6,562897,2173968,6,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:50:49,3.8,19.74,99.69,572296,2182857,6,7,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:55:46,3.4,19.68,99.77,580709,2176253,6,9,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:56:45,2.9,19.52,99.63,566099,2158487,-,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:59:52,3.4,19.75,99.71,574387,2183972,-,9,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 14:59:52,3.4,19.75,99.71,574387,2183972,9,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:21:10,2.7,19.63,99.56,558715,2170634,13,7,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:22:38,2.8,19.74,99.66,569153,2182844,11,7,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:24:44,2.7,19.69,99.67,570222,2177315,-,8,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:32:27,3.1,19.66,99.72,575477,2174017,-,9,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:34:20,4.0,19.7,99.63,566026,2178406,6,11,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:43:12,2.1,19.6,99.54,556628,2167307,6,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:46:12,2.7,19.72,99.67,570209,2180635,6,10,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 15:57:57,3.2,19.65,99.58,560804,2172854,10,11,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:02:09,3.9,19.61,99.65,568160,2168454,-,13,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:03:06,4.0,19.67,99.72,575473,2175123,-,13,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:07:25,4.5,19.6,99.62,565018,2167336,-,12,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:15:05,2.9,19.69,99.72,575463,2177337,-,10,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:20:17,4.5,19.69,99.69,572319,2177324,5,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:24:33,3.5,19.69,99.59,561837,2177284,-,11,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:39:15,3.2,19.66,99.74,577574,2174026,-,11,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:43:10,2.9,19.6,99.65,568164,2167348,-,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:50:38,3.3,19.75,99.68,571244,2183959,-,11,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 16:51:32,3.3,19.7,99.72,575458,2178443,-,8,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 17:07:44,3.3,19.68,99.64,567082,2176196,-,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 17:33:33,3.6,19.74,99.66,569153,2182844,2,8,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 17:35:28,4.8,19.72,99.71,574401,2180652,4,10,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 17:52:47,2.9,19.6,99.7,573408,2167368,-,11,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 17:58:30,4.1,19.66,99.64,567090,2173983,14,14,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 18:02:33,4.1,19.64,99.73,576535,2171808,-,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 18:36:21,3.8,19.71,99.71,574406,2179545,-,15,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:05:49,3.1,19.65,99.75,578627,2172924,-,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:16:20,3.6,19.68,99.67,570227,2176209,7,11,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:17:37,2.8,19.68,99.59,561841,2176177,8,9,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:21:54,2.7,19.65,99.61,563949,2172865,10,9,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:26:35,3.1,19.54,99.62,565042,2160696,13,10,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:28:27,3.0,19.62,99.58,560816,2169534,6,10,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:41:24,2.4,19.67,99.67,570231,2175102,6,12,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 19:46:04,2.6,19.74,99.71,574392,2182865,6,8,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:00:37,3.4,19.69,99.72,575463,2177337,9,14,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:05:25,4.4,19.61,99.62,565014,2168442,10,12,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:12:03,2.1,19.75,99.64,567053,2183943,7,8,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:17:28,2.3,19.76,99.71,574383,2185079,5,9,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:23:44,3.2,19.72,99.65,568113,2180627,2,10,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:25:47,3.3,19.64,99.64,567099,2171770,7,12,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:30:30,2.1,19.73,99.69,572301,2181750,6,8,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:35:16,2.1,19.74,99.69,572296,2182857,9,11,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:39:40,2.6,19.7,99.7,573362,2178434,4,11,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 20:45:55,2.8,19.64,99.64,567099,2171770,6,12,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:17:05,5.1,19.65,99.66,569191,2172885,23,10,อ.พาน จ.เชียงราย,"Amphoe Phan , Chiangrai",4,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:32:14,2.2,19.73,99.65,568109,2181733,6,7,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:37:00,3.0,19.64,99.61,563953,2171758,11,12,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:38:30,3.0,19.57,99.53,555590,2163984,12,7,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:40:42,2.0,19.73,99.65,568109,2181733,-,11,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:41:53,1.9,19.56,99.58,560838,2162895,8,12,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 21:49:55,3.1,19.66,99.72,575477,2174017,10,18,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:10:56,4.1,19.68,99.66,569179,2176204,7,17,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",3,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:21:41,3.6,19.65,99.59,561853,2172858,4,16,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:32:50,2.9,19.6,99.72,575505,2167377,10,10,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:37:08,3.3,19.62,99.56,558718,2169527,6,11,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:48:50,3.3,19.72,99.63,566018,2180619,8,16,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",2,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:51:03,2.7,19.67,99.6,562893,2175075,4,11,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 22:52:09,2.6,19.75,99.71,574387,2183972,8,10,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao , Chiangrai",1,PHA YAO,10,2014-05-05,2316,
2014-05-05 23:04:55,5.2,19.7,99.62,564978,2178402,7,17,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai , Chiangrai",4,PHA YAO,10,2014-05-05,2316,
2014-05-06 00:50:16,5.9,19.73,99.69,572301,2181750,20,8,อ.แม่ลาว จ.เชียงราย,"Amphoe Maelao, Chiang Rai",4,PHA YAO,10,2014-05-06,2317,
2014-05-06 03:13:55,3.9,19.66,99.71,574429,2174012,-,7,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 04:45:14,4.3,19.66,99.65,568139,2173987,-,17,ต.ทรายขาว อ.พาน จ.เชียงราย,"Amphoe Phan,Chiang Rai",3,PHA YAO,10,2014-05-06,2317,
2014-05-06 06:01:42,3.4,19.67,99.59,561845,2175071,9,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 06:16:42,3.9,19.55,99.56,558744,2161781,4,11,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 06:37:57,3.5,19.68,99.68,571275,2176213,7,9,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 07:14:10,3.0,19.7,99.71,574410,2178439,6,7,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 08:58:34,3.2,19.69,99.71,574415,2177332,-,8,อ.พาน จ.เชียงราย,"Amphoe Pan, Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 09:18:13,3.0,19.72,99.71,574401,2180652,-,7,อ.แม่ลาว จ.เชียงราย,"Amphoe Mae Lao,Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
2014-05-06 09:46:28,3.4,19.65,99.59,561853,2172858,-,8,อ.แม่สรวย จ.เชียงราย,"Amphoe Mae Suai ,Chiang Rai",2,PHA YAO,10,2014-05-06,2317,
