Date,Magnitude,Latitude,Longitude,UTM-x-coordinate,UTM-y-coordinate,Depth,Phase,Center-th,Center-en,Severity-level,Fname,Fid,DateNoTime,RangeDay,Start
2010-02-01 13:59:05,1.1,18.66,98.79,477852,2063220,-,-,อ.แม่วาง จ.เชียงใหม่,,1,MAE THA,6,2010-02-01,1127,
2010-02-07 10:44:34,1.1,18.64,98.9,489452,2060997,-,-,อ.สันป่าตอง จ.เชียงใหม่,,1,MAE THA,6,2010-02-07,1133,
2010-02-07 10:47:24,2.5,19.0,99.04,504209,2100827,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-02-07,1133,
2010-02-08 02:36:48,1.2,18.84,99.15,515802,2083130,-,-,อ.สันกำแพง จ.เชียงใหม่,,1,MAE THA,6,2010-02-08,1134,
2010-02-08 21:21:14,1.2,18.2,98.98,497885,2012313,-,-,อ.บ้านโฮ่ง จ.ลำพูน,,1,MAE THA,6,2010-02-08,1134,
2010-02-12 16:23:57,1.0,18.88,99.13,513692,2087554,-,-,อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2010-02-12,1138,
2010-02-18 12:17:11,1.5,19.24,99.47,549396,2127450,-,-,อ.เวียงป่าเป้า จ.เชียงราย,,1,MAE THA,6,2010-02-18,1144,
2010-02-25 17:46:15,1.0,18.81,99.08,508429,2079806,-,-,อ.เมือง จ.เชียงใหม่,,1,MAE THA,6,2010-02-25,1151,
2010-03-02 20:46:32,1.0,18.89,99.08,508425,2088658,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-03-02,1156,
2010-03-12 14:47:44,1.0,18.88,99.09,509479,2087552,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-03-12,1166,
2010-03-12 17:09:04,1.3,18.93,99.07,507370,2093083,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-03-12,1166,
2010-03-15 00:13:36,0.6,18.87,99.02,502106,2086443,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-03-15,1169,
2010-04-03 11:23:27,2.2,19.36,99.36,537807,2140700,-,-,อ.เวียงป่าเป้า จ.เชียงราย,,1,MAE THA,6,2010-04-03,1188,
2010-04-07 18:25:23,0.8,18.86,99.17,517907,2085345,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-04-07,1192,
2010-04-11 15:46:53,1.4,18.74,98.93,492621,2072060,-,-,ต.หนองควาย อ.เมือง จ.เชียงใหม่,,1,MAE THA,6,2010-04-11,1196,
2010-04-11 21:55:15,1.6,19.41,99.29,530447,2146219,-,-,อ.พร้าว จ.เชียงใหม่,,1,MAE THA,6,2010-04-11,1196,
2010-04-14 16:55:35,1.0,18.93,99.07,507370,2093083,-,-,อ.สันทราย จ.เชียงใหม่,,1,MAE THA,6,2010-04-14,1199,
2010-04-26 21:55:04,0.9,18.87,98.97,496840,2086443,-,-,อ.แม่ริม จ.เชียงใหม่,,1,MAE THA,6,2010-04-26,1211,
2010-05-07 05:32:16,1.7,19.06,98.88,487374,2107470,-,-,อ.แม่ริม จ.เชียงใหม่,,1,MAE THA,6,2010-05-07,1222,
2010-06-17 22:43:37,1.2,18.92,99.03,503159,2091975,-,-,อ.แม่ริม จ.เชียงใหม่,,1,MAE THA,6,2010-06-17,1263,
2010-07-08 16:57:31,1.4,18.96,99.14,514738,2096407,-,-,"ต.ลวงเหนือ อ.ดอยสะเก็ต จ,เชียงใหม่",,1,MAE THA,6,2010-07-08,1284,
2010-08-08 13:12:27,1.8,19.27,99.47,549387,2130769,-,5,ต.เวียงกาหลง อ.เวียงป่าเป้า จ.เชียงราย,,1,MAE THA,6,2010-08-08,1315,
2010-08-18 10:14:00,2.1,18.73,99.06,506325,2070954,-,9,ป่าบง อ.สารภี จ.เชียงใหม่,,1,MAE THA,6,2010-08-18,1325,
2010-08-24 17:29:12,2.9,19.27,99.03,503152,2130703,-,7,เมืองนะ อ.เชียงดาว จ.เชียงใหม่ ,,1,MAE THA,6,2010-08-24,1331,
2010-09-01 23:10:32,2.4,19.45,99.11,511546,2150623,-,7,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่,,1,MAE THA,6,2010-09-01,1339,
2010-10-18 15:16:52,2.0,19.43,99.14,514696,2148413,-,7,ต.สันทราย อ.พร้าว จ.เชียงใหม่,,1,MAE THA,6,2010-10-18,1386,
2010-10-19 20:21:52,4.6,19.0,105.21,522102,2100840,-,11,ประเทศเวียตนาม,,3,MAE THA,6,2010-10-19,1387,
2011-01-19 15:51:00,2.0,18.38,99.0,500000,2032228,-,6,ต.ทากาศ อ.แม่ทา จ.ลำพูน,,1,MAE THA,6,2011-01-19,1479,
2011-02-14 14:14:18,2.0,18.85,99.1,510534,2084233,-,9,อำเภอดอยสะเก็ต จังหวัดเชียงใหม่,,1,MAE THA,6,2011-02-14,1505,
2011-03-02 23:22:57,2.8,19.4,99.35,536748,2145124,-,8,อ.เวียงป่าเป้า จ.เชียงราย ,,1,MAE THA,6,2011-03-02,1521,
2011-03-28 22:33:00,2.5,18.88,99.28,529491,2087573,-,7,อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2011-03-28,1547,
2011-07-25 00:06:14,3.0,19.42,98.95,494750,2147301,-,11,ต.เชียงดาว อ.เชียงดาว จ.เชียงใหม่,,2,MAE THA,6,2011-07-25,1666,
2011-07-31 06:56:58,1.2,18.71,98.84,483131,2068747,-,7,ต.น้ำแพร่ อ.หางดง จ.เชียงใหม่,,1,MAE THA,6,2011-07-31,1672,
2011-08-12 04:29:57,2.5,19.25,98.99,498949,2128489,-,7,ต.บ้านเป้า อ.แม่แตง จ.เชียงใหม่,,1,MAE THA,6,2011-08-12,1684,
2011-08-13 12:26:28,1.9,18.94,99.1,510528,2094191,-,8,ต.ลวงเหนือ อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2011-08-13,1685,
2011-08-14 08:34:05,2.1,19.0,99.1,510524,2100830,-,9,ต.ลวงเหนือ อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2011-08-14,1686,
2011-08-14 10:57:13,2.2,19.17,99.16,516822,2119645,-,7,ต.แม่ปั๋ง อ.พร้าว จ.เชียงใหม่,,1,MAE THA,6,2011-08-14,1686,
2011-08-17 16:13:55,1.5,18.82,99.15,515804,2080917,-,7,ต.สง่าบ้าน อ.ดอยสะเก็ด จ.เชียงใหม่,,1,MAE THA,6,2011-08-17,1689,
2011-12-03 09:03:28,1.8,19.32,99.29,530463,2136260,-,9,ต.แม่แวน อ.พร้าว จ.เชียงใหม่,,1,MAE THA,6,2011-12-03,1797,
2011-12-08 03:34:03,2.1,19.57,99.12,512586,2163903,-,11,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่,,1,MAE THA,6,2011-12-08,1802,
2012-01-17 11:36:23,0.7,18.68,98.87,486291,2065425,-,12,อ.หางดง จ.เชียงใหม่,,1,MAE THA,6,2012-01-17,1842,
2012-01-20 16:45:46,1.7,19.48,98.84,483208,2153947,-,16,อ.เชียงดาว จ.เชียงใหม่,,1,MAE THA,6,2012-01-20,1845,
2012-01-30 07:44:25,2.8,19.36,99.06,506301,2140662,-,28,อ.เชียงดาว จ.เชียงใหม่,,1,MAE THA,6,2012-01-30,1855,
2012-02-20 11:01:31,1.5,18.25,98.83,482028,2017853,-,13,อ.บ้านโฮ่ง จ.ลำพูน,Banhong Lamphun,1,MAE THA,6,2012-02-20,1876,
2012-02-23 09:45:51,1.0,18.35,99.01,501056,2028908,-,9,อ.แม่ทา จ.ลำพูน,Maetha Lamphun ,1,MAE THA,6,2012-02-23,1879,
2012-03-06 18:18:31,2.2,19.28,99.5,552536,2131884,-,19,ต.ป่างิ้ว อ.เวียงป่าเป้า จ.เชียงราย,Wiangpapao Chiangrai,1,MAE THA,6,2012-03-06,1891,
2012-04-23 06:11:59,1.8,18.9,99.06,506318,2089763,-,6,ต.ป่าไผ่ อ.สันทราย จ.เชียงใหม่,Paphai Sansai Chiangmai,1,MAE THA,6,2012-04-23,1939,
2012-05-06 01:49:48,1.0,19.0,99.02,502104,2100827,-,5,อ.สันทราย  จ.เชียงใหม่,Sansai  Chiangmai,1,MAE THA,6,2012-05-06,1952,
2012-05-17 18:21:49,1.7,18.92,99.05,505265,2091976,-,5,อ.สันทราย จ.เชียงใหม่,Sunsai Chiangmai,1,MAE THA,6,2012-05-17,1963,
2012-05-19 17:53:30,2.5,19.49,99.19,519938,2155057,-,7,อ.พร้าว จ.เชียงใหม่,Prao Chiangmai ,1,MAE THA,6,2012-05-19,1965,
2012-05-20 23:43:28,2.1,19.4,99.24,525199,2145105,-,14,อ.พร้าว จ.เชียงใหม่,Prao Chiangmai,1,MAE THA,6,2012-05-20,1966,
2012-07-01 15:05:52,1.9,18.89,99.11,511585,2088659,-,5,ต.หนองแหย่ง อ.สันทราย จ.เชียงใหม่,Nongyaeng  Sansai  Chiangmai,1,MAE THA,6,2012-07-01,2008,
2012-07-03 17:42:35,1.4,18.85,99.18,518961,2084240,-,7,อ.ดอยสะเก็ด จ.เชียงใหม่,Doisaket Chiang Mai,1,MAE THA,6,2012-07-03,2010,
2012-07-21 16:58:50,0.9,18.93,99.11,511582,2093085,-,7,ต.หนองแหย่ง อ.สันทราย จ.เชียงใหม่,Nong yaeng  Sansai  Chiang mai,1,MAE THA,6,2012-07-21,2028,
2012-07-24 21:32:33,1.0,18.89,99.0,500000,2088656,-,7,ต.หนองหาร  อ.สันทราย จ.เชียงใหม่,T.Nonghan  A.Sansai  Chiangmai,1,MAE THA,6,2012-07-24,2031,
2012-07-29 14:31:25,1.7,19.21,99.49,551507,2124136,-,10,อ.เวียงป่าเป้า จ.เชียงราย,"Wiangpapao ,Chaingrai",1,MAE THA,6,2012-07-29,2036,
2012-09-06 18:35:18,2.1,19.41,99.24,525197,2146211,-,14,อ.พร้าว จ.เชียงใหม่,"Amphoe Phrao ,Chiang Mai",1,MAE THA,6,2012-09-06,2075,
2012-09-24 19:51:15,1.5,18.95,99.08,508422,2095296,-,9,อ.ดอยสะเก็ด จ.เชียงใหม่,"Amphoe doisaket,Chaing mai",1,MAE THA,6,2012-09-24,2093,
2012-11-22 20:31:29,4.0,18.64,104.67,465193,2061027,-,16,ประเทศลาว,Laos,3,MAE THA,6,2012-11-22,2152,
2012-11-30 09:40:12,4.4,18.49,104.78,476775,2044412,-,17,ประเทศลาว,Laos,3,MAE THA,6,2012-11-30,2160,
2012-12-30 13:54:57,1.7,19.48,98.84,483208,2153947,-,7,ต.ทุ่งข้าวพวง  อ.เชียงดาว จ.เชียงใหม่,"Thong Kao paung, Chiang Dao, Chiang Mai",1,MAE THA,6,2012-12-30,2190,
2013-01-14 06:01:01,1.6,18.9,99.02,502106,2089762,-,7,ต.หนองหาร อ.สันทราย จ.เชียงใหม่,"Nong Han, Sansai, Chiang Mai.",1,MAE THA,6,2013-01-14,2205,
2013-01-14 06:04:12,1.6,18.91,98.99,498946,2090869,-,8,ต.หนองหาร อ.สันทราย จ.เชียงใหม่," Nong Han, Sansai, Chiang Mai",1,MAE THA,6,2013-01-14,2205,
2013-03-16 07:45:44,2.2,19.18,99.15,515770,2120751,-,11,อ.พร้าว จ.เชียงใหม่,"Mae Pang, Phrao, Chiang Mai , Thailand",1,MAE THA,6,2013-03-16,2266,
2013-04-04 11:49:04,1.5,18.93,99.07,507370,2093083,-,16,บริเวณต.ป่าไผ่ อ.สันทราย จ.เชียงใหม่,"Tambon  Papai, Amphoe Sansai, Chiang mai        ",1,MAE THA,6,2013-04-04,2285,
2013-04-05 16:20:38,2.9,18.64,98.72,470467,2061018,-,13,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่,"Mae Win,Mae Wang,Chiangmai",1,MAE THA,6,2013-04-05,2286,
2013-05-20 22:13:33,1.3,18.64,98.77,475740,2061010,-,14,อ.แม่วาง จ.เชียงใหม่,"Maewang, ChiangMai",1,MAE THA,6,2013-05-20,2331,
2013-05-24 09:05:00,2.6,18.64,98.8,478905,2061006,-,13,อ.สันป่าตอง จ.เชียงใหม่,"Amphoe Sanpatong ,Chiangmai",1,MAE THA,6,2013-05-24,2335,
2013-06-06 17:01:55,3.1,18.61,98.74,472571,2057695,-,7,ต.ทุ่งปี้ อ.แม่วาง จ.เชียงใหม่,Thung Pi Mae Wang Chiang Mai,2,MAE THA,6,2013-06-06,2348,
2013-06-06 17:06:43,1.2,18.63,98.77,475739,2059904,-,8,ต.บ้านกาด อ.แม่วาง จ.เชียงใหม่,Bankad Maewang Chiangmai,1,MAE THA,6,2013-06-06,2348,
2013-06-06 17:11:55,1.3,18.65,98.69,467304,2062129,-,8,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่,Mae Win Mae Wang Chiang Mai,1,MAE THA,6,2013-06-06,2348,
2013-06-23 14:41:45,1.6,18.62,98.78,476792,2058796,-,11,อ.แม่วาง จ.เชียงใหม่,Amphoe Maewang Chiang Mai,1,MAE THA,6,2013-06-23,2365,
2013-07-01 07:16:43,1.9,18.63,98.77,475739,2059904,-,9,อ.แม่วาง จ.เชียงใหม่,Amphoe Maewang Chiang Mai,1,MAE THA,6,2013-07-01,2373,
2013-07-01 22:00:02,1.0,18.65,98.7,468359,2062127,-,9,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่,T. Maewin A.Maewang C.Chiang Mai,1,MAE THA,6,2013-07-01,2373,
2013-08-04 17:40:36,2.3,19.37,99.23,524153,2141784,-,9,อ.พร้าว จ.เชียงใหม่,"A.Phrao, Chiang Mai",1,MAE THA,6,2013-08-04,2407,
2013-08-04 17:44:39,2.3,19.38,99.23,524152,2142890,-,6,อ.พร้าว จ.เชียงใหม่,"A.Phrao, Chiang Mai",1,MAE THA,6,2013-08-04,2407,
2013-08-04 17:45:57,2.3,19.39,99.24,525200,2143998,-,10,อ.พร้าว จ.เชียงใหม่,"A.Phrao, Chiang Mai",1,MAE THA,6,2013-08-04,2407,
2013-08-06 16:03:40,0.6,18.64,98.83,482069,2061003,4,8,อ.สันป่าตอง จ.เชียงใหม่,"A.San Pa Tong, Chiang Mai",1,MAE THA,6,2013-08-06,2409,
2013-08-08 15:32:10,1.9,19.26,99.42,544136,2129649,-,7,ต.เวียง อ.เมือง จ.พะเยา,"Tambon Wiang,Amphoe Muang,Phayao",1,MAE THA,6,2013-08-08,2411,
2013-10-10 18:19:14,4.1,19.32,99.24,525211,2136252,3,12,ต.ทุ่งหลวง อ.พร้าว จ.เชียงใหม่,"Thung Luang , Prow , Chiang Mai.",3,MAE THA,6,2013-10-10,2474,
2013-10-13 08:22:21,2.0,18.91,99.17,517902,2090877,-,13,ต.เชิงดอย อ.ดอยสะเก็ด จ.เชียงใหม่,"Choeng Doi, Doi Saket, Chiang Mai",1,MAE THA,6,2013-10-13,2477,
2013-12-07 03:14:48,2.5,18.77,99.11,511593,2075382,14,9,อ.สันกำแพง จ.เชียงใหม่,"Amphoe Sangamphang, Chiangmai",1,MAE THA,6,2013-12-07,2532,
2013-12-11 09:07:28,1.9,18.94,99.04,504211,2094189,-,8,อ.สันทราย จ.เชียงใหม่,"sansai, Chiang Mai",1,MAE THA,6,2013-12-11,2536,
2013-12-14 09:02:53,2.4,18.68,99.08,508435,2065422,18,13,อ.บ้านธิ จ.ลำพูน,"Ban Thi, Lamphun",1,MAE THA,6,2013-12-14,2539,
2013-12-25 10:21:57,1.4,18.58,98.78,476787,2054370,-,9,อ.แม่วาง จ.เชียงใหม่,"Amphoe Mae wang, Chiang Mai",1,MAE THA,6,2013-12-25,2550,
2014-01-11 21:59:52,2.0,18.91,99.09,509477,2090871,-,11,อ.สันทราย จ.เชียงใหม่,"Amphoe San sai ,Chiang Mai ",1,MAE THA,6,2014-01-11,2567,
2014-03-14 16:02:26,0.9,18.68,98.68,466256,2065450,16,5,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่,"Mae Win, Mae Wang ,Chiang Mai",1,MAE THA,6,2014-03-14,2629,
2014-03-20 20:24:08,1.2,18.19,98.94,493655,2011207,-,14,ต.ป่าพลู อ.บ้านโฮ่ง จ.ลำพูน,"Amphoe Ban Hong, Lamphun",1,MAE THA,6,2014-03-20,2635,
2014-03-23 19:11:19,1.9,18.62,99.13,513713,2058787,2,8,อ.บ้านธิ จ.ลำพูน,"A.BanTi, Lumphun",1,MAE THA,6,2014-03-23,2638,
2014-04-10 18:05:19,1.4,19.21,99.03,503153,2124064,-,9,ต.บ้านเป้า อ.แม่แตง จ.เชียงใหม่,"Banpao,Maetang,Chiang Mai",1,MAE THA,6,2014-04-10,2656,
2014-04-19 18:25:15,1.9,19.0,99.05,505262,2100828,2,12,ต.แม่แฝกใหม่ อ.สันทราย จ.เชียงใหม่,"sansai, Chiang Mai",1,MAE THA,6,2014-04-19,2665,
2014-04-27 18:14:28,1.4,18.94,99.07,507370,2094190,7,7,ต.ป่าไผ่ อ.สันทราย จ.เชียงใหม่,"Pahpai, Sansai, Chiang Mai",1,MAE THA,6,2014-04-27,2673,
2014-04-27 19:08:21,1.1,18.84,99.14,514749,2083129,4,7,ต.ป่าป้อง อ.ดอยสะเก็ด เชียงใหม่ ,"Papong, Doi Saket, Chiang Mai",1,MAE THA,6,2014-04-27,2673,
2014-05-04 15:44:14,1.8,19.31,98.97,496848,2135129,10,7,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่,"Mae Na ,Chiang Dao ,Chiang Mai",1,MAE THA,6,2014-05-04,2680,
2014-06-04 14:48:08,1.6,19.37,99.26,527303,2141788,7,17,อ.พร้าว จ.เชียงใหม่,Amphoe Prao Chaimai,1,MAE THA,6,2014-06-04,2711,
2014-06-16 16:21:50,2.4,19.14,98.97,496845,2116318,3,11,อ.แม่แตง จ.เชียงใหม่,"Amphoe Mae Tang ,Chiang Mai",1,MAE THA,6,2014-06-16,2723,
2014-08-28 21:12:00,1.8,18.92,99.05,505265,2091976,5,18,อ.สันทราย จ.เชียงใหม่,"Amphoe San sai ,Chiang Mai ",1,MAE THA,6,2014-08-28,2796,
2014-09-12 08:08:29,1.2,18.56,98.91,490502,2052145,4,9,อ.สันป่าตอง จ.เชียงใหม่,"Amphoe San Pa Tong,Chiang Mai",1,MAE THA,6,2014-09-12,2811,
2014-09-28 18:38:08,2.0,19.28,99.04,504202,2131809,11,6,อ.เชียงดาว จ.เชียงใหม่,"Amphoe Chiang Dao ,Chiang Mai",1,MAE THA,6,2014-09-28,2827,
2014-09-30 12:55:23,1.8,18.95,99.04,504211,2095295,10,8,อ.สันทราย จ.เชียงใหม่,"Amphoe San sai ,Chiang Mai ",1,MAE THA,6,2014-09-30,2829,
2014-10-02 10:13:45,1.0,18.85,99.21,522122,2084243,2,7,อ.สันทราย จ.เชียงใหม่,"Amphoe San sai ,Chiang Mai ",1,MAE THA,6,2014-10-02,2831,
2014-11-02 07:25:03,2.1,19.15,99.11,511567,2117428,1,12,อ.แม่แตง จ.เชียงใหม่,"Amphoe Mae Taeng, Chiang Mai",1,MAE THA,6,2014-11-02,2862,
2014-12-20 12:41:50,1.7,19.08,99.1,510519,2109682,4,5,อ.แม่แตง จ.เชียงใหม่,"Amphoe Mae Taeng, Chiang Mai",1,MAE THA,6,2014-12-20,2910,
